S.NO,Institute Code,Institute Name,Place,District Name,Region,College Type,Minority,Co-Educ,Affiliated To,Branch Code,Fee,Convener Seats
1311,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,70000,240
1312,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSM,70000,120
1313,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSD,70000,60
1314,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,70000,240
1315,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,EEE,70000,120
1316,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,MEC,70000,120
1317,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CIV,70000,60
1318,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,INF,70000,120
1319,SVEC,SREE VIDYANIKETHAN ENGG COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,EIE,70000,60
1320,AITS,ANNAMACHARYA INST OF TECH AND SCI,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,60000,120
1321,AITS,ANNAMACHARYA INST OF TECH AND SCI,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,60000,120
1322,AITS,ANNAMACHARYA INST OF TECH AND SCI,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSM,60000,60
1323,SITS,SRINIVASA INST OF TECHNOLOGY AND SCIENCE,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,CSE,40000,60
1324,SITS,SRINIVASA INST OF TECHNOLOGY AND SCIENCE,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,ECE,40000,60
1325,KORM,K S R M COLLEGE OF ENGINEERING,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,CSE,69600,180
1326,KORM,K S R M COLLEGE OF ENGINEERING,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,ECE,69600,120
1327,KORM,K S R M COLLEGE OF ENGINEERING,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,EEE,69600,60
1328,KORM,K S R M COLLEGE OF ENGINEERING,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,MEC,69600,60
1329,KORM,K S R M COLLEGE OF ENGINEERING,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,CIV,69600,60
1330,GPRE,G PULLA REDDY ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,CSE,84000,240
1331,GPRE,G PULLA REDDY ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,CSM,84000,120
1332,GPRE,G PULLA REDDY ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,ECE,84000,180
1333,GPRE,G PULLA REDDY ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,EEE,84000,60
1334,GPRE,G PULLA REDDY ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,MEC,84000,120
1335,GPRE,G PULLA REDDY ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,COED,JNTUA,CIV,84000,60
1336,RGMV,R G M COLLEGE OF ENGG AND TECH,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSE,59400,180
1337,RGMV,R G M COLLEGE OF ENGG AND TECH,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSM,59400,120
1338,RGMV,R G M COLLEGE OF ENGG AND TECH,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,ECE,59400,180
1339,RGMV,R G M COLLEGE OF ENGG AND TECH,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,EEE,59400,60
1340,RGMV,R G M COLLEGE OF ENGG AND TECH,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,MEC,59400,60
1341,RGMV,R G M COLLEGE OF ENGG AND TECH,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CIV,59400,60
1342,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSE,47200,120
1343,NARN,NARAYANA ENGINEERING COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,ECE,47200,120
1344,NARG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CSE,40000,120
1345,NARG,NARAYANA ENGINEERING COLLEGE,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,ECE,40000,120
1346,NBKR,N B K R INST OF SCIENCE AND TECH,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,CSE,46400,180
1347,NBKR,N B K R INST OF SCIENCE AND TECH,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,ECE,46400,120
1348,NBKR,N B K R INST OF SCIENCE AND TECH,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,EEE,46400,60
1349,NBKR,N B K R INST OF SCIENCE AND TECH,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,MEC,46400,60
1350,NBKR,N B K R INST OF SCIENCE AND TECH,VIDYANAGAR,NLR,SVU,PVT,NA,COED,JNTUA,CIV,46400,60
1351,GVIC,GOLDEN VALLEY INTEGRATED CAMPUS,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSE,46700,60
1352,GVIC,GOLDEN VALLEY INTEGRATED CAMPUS,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,ECE,46700,60
1353,MITS,MADANAPALLE INST OF TECH AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSE,67800,240
1354,MITS,MADANAPALLE INST OF TECH AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSM,67800,120
1355,MITS,MADANAPALLE INST OF TECH AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,ECE,67800,180
1356,MITS,MADANAPALLE INST OF TECH AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,EEE,67800,60
1357,MITS,MADANAPALLE INST OF TECH AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,MEC,67800,60
1358,MITS,MADANAPALLE INST OF TECH AND SCI,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CIV,67800,60
1359,KUPM,KUPPAM ENGINEERING COLLEGE,KUPPAM,CTR,SVU,PVT,NA,COED,JNTUA,CSE,40000,120
1360,KUPM,KUPPAM ENGINEERING COLLEGE,KUPPAM,CTR,SVU,PVT,NA,COED,JNTUA,ECE,40000,120
1361,KUPM,KUPPAM ENGINEERING COLLEGE,KUPPAM,CTR,SVU,PVT,NA,COED,JNTUA,EEE,40000,30
1362,KUPM,KUPPAM ENGINEERING COLLEGE,KUPPAM,CTR,SVU,PVT,NA,COED,JNTUA,MEC,40000,30
1363,KUPM,KUPPAM ENGINEERING COLLEGE,KUPPAM,CTR,SVU,PVT,NA,COED,JNTUA,CIV,40000,30
1364,SDET,SIDDHARTH INST OF ENGG AND TECH,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CSE,65400,180
1365,SDET,SIDDHARTH INST OF ENGG AND TECH,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,ECE,65400,120
1366,SDET,SIDDHARTH INST OF ENGG AND TECH,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,EEE,65400,60
1367,SCCI,SIDDHARTHA COLL OF ENGG AND TECH,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CSE,55000,120
1368,SCCI,SIDDHARTHA COLL OF ENGG AND TECH,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,ECE,55000,120
1369,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,60600,60
1370,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,60600,60
1371,KMMT,KMM INST OF TECH AND SCIENCE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,40000,60
1372,KMMT,KMM INST OF TECH AND SCIENCE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,40000,60
1373,GATE,GATES INSTITUTE OF TECHNOLOGY,GOOTY,ATP,SVU,PVT,NA,COED,JNTUA,CSE,40000,120
1374,GATE,GATES INSTITUTE OF TECHNOLOGY,GOOTY,ATP,SVU,PVT,NA,COED,JNTUA,ECE,40000,120
1375,JNTA,JNTUA COLLEGE OF ENGINEERING,ANANTAPURAMU,ATP,SVU,UNIV,NA,COED,JNTUA,CSE,10000,60
1376,JNTA,JNTUA COLLEGE OF ENGINEERING,ANANTAPURAMU,ATP,SVU,UNIV,NA,COED,JNTUA,ECE,10000,60
1377,JNTA,JNTUA COLLEGE OF ENGINEERING,ANANTAPURAMU,ATP,SVU,UNIV,NA,COED,JNTUA,EEE,10000,60
1378,JNTA,JNTUA COLLEGE OF ENGINEERING,ANANTAPURAMU,ATP,SVU,UNIV,NA,COED,JNTUA,MEC,10000,60
1379,JNTA,JNTUA COLLEGE OF ENGINEERING,ANANTAPURAMU,ATP,SVU,UNIV,NA,COED,JNTUA,CIV,10000,60
1380,JNTA,JNTUA COLLEGE OF ENGINEERING,ANANTAPURAMU,ATP,SVU,UNIV,NA,COED,JNTUA,CHE,10000,60
1381,JNTC,JNTUA COLLEGE OF ENGINEERING,KALIKIRI,CTR,SVU,UNIV,NA,COED,JNTUA,CSE,10000,60
1382,JNTC,JNTUA COLLEGE OF ENGINEERING,KALIKIRI,CTR,SVU,UNIV,NA,COED,JNTUA,ECE,10000,60
1383,JNTC,JNTUA COLLEGE OF ENGINEERING,KALIKIRI,CTR,SVU,UNIV,NA,COED,JNTUA,EEE,10000,60
1384,JNTC,JNTUA COLLEGE OF ENGINEERING,KALIKIRI,CTR,SVU,UNIV,NA,COED,JNTUA,MEC,10000,60
1385,JNTC,JNTUA COLLEGE OF ENGINEERING,KALIKIRI,CTR,SVU,UNIV,NA,COED,JNTUA,CIV,10000,60
1386,JNTP,JNTUA COLLEGE OF ENGINEERING,PULIVENDULA,KDP,SVU,UNIV,NA,COED,JNTUA,CSE,10000,60
1387,JNTP,JNTUA COLLEGE OF ENGINEERING,PULIVENDULA,KDP,SVU,UNIV,NA,COED,JNTUA,ECE,10000,60
1388,JNTP,JNTUA COLLEGE OF ENGINEERING,PULIVENDULA,KDP,SVU,UNIV,NA,COED,JNTUA,EEE,10000,60
1389,JNTP,JNTUA COLLEGE OF ENGINEERING,PULIVENDULA,KDP,SVU,UNIV,NA,COED,JNTUA,MEC,10000,60
1390,JNTP,JNTUA COLLEGE OF ENGINEERING,PULIVENDULA,KDP,SVU,UNIV,NA,COED,JNTUA,CIV,10000,60
1391,JNTK,JNTUK COLLEGE OF ENGINEERING,KAKINADA,EG,AU,UNIV,NA,COED,JNTUK,CSE,10000,60
1392,JNTK,JNTUK COLLEGE OF ENGINEERING,KAKINADA,EG,AU,UNIV,NA,COED,JNTUK,ECE,10000,60
1393,JNTK,JNTUK COLLEGE OF ENGINEERING,KAKINADA,EG,AU,UNIV,NA,COED,JNTUK,EEE,10000,60
1394,JNTK,JNTUK COLLEGE OF ENGINEERING,KAKINADA,EG,AU,UNIV,NA,COED,JNTUK,MEC,10000,60
1395,JNTK,JNTUK COLLEGE OF ENGINEERING,KAKINADA,EG,AU,UNIV,NA,COED,JNTUK,CIV,10000,60
1396,JNTN,JNTUK COLLEGE OF ENGINEERING,NARSARAOPETA,GTR,AU,UNIV,NA,COED,JNTUK,CSE,10000,60
1397,JNTN,JNTUK COLLEGE OF ENGINEERING,NARSARAOPETA,GTR,AU,UNIV,NA,COED,JNTUK,ECE,10000,60
1398,JNTN,JNTUK COLLEGE OF ENGINEERING,NARSARAOPETA,GTR,AU,UNIV,NA,COED,JNTUK,EEE,10000,60
1399,JNTN,JNTUK COLLEGE OF ENGINEERING,NARSARAOPETA,GTR,AU,UNIV,NA,COED,JNTUK,MEC,10000,60
1400,JNTN,JNTUK COLLEGE OF ENGINEERING,NARSARAOPETA,GTR,AU,UNIV,NA,COED,JNTUK,CIV,10000,60
1401,JNTV,JNTUV COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,UNIV,NA,COED,JNTUV,CSE,10000,60
1402,JNTV,JNTUV COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,UNIV,NA,COED,JNTUV,ECE,10000,60
1403,JNTV,JNTUV COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,UNIV,NA,COED,JNTUV,EEE,10000,60
1404,JNTV,JNTUV COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,UNIV,NA,COED,JNTUV,MEC,10000,60
1405,JNTV,JNTUV COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,UNIV,NA,COED,JNTUV,CIV,10000,60
1406,ANWR,ANWAR-UL-ULOOM COLLEGE OF ENGG,VIJAYAWADA,KRI,AU,PVT,MUS,COED,JNTUK,CSE,40000,60
1407,ANWR,ANWAR-UL-ULOOM COLLEGE OF ENGG,VIJAYAWADA,KRI,AU,PVT,MUS,COED,JNTUK,ECE,40000,60
1408,BVCW,B V C COLLEGE OF ENGINEERING FOR WOMEN,RAJAHMUNDRY,EG,AU,PVT,NA,GIRLS,JNTUK,CSE,40000,60
1409,BVCW,B V C COLLEGE OF ENGINEERING FOR WOMEN,RAJAHMUNDRY,EG,AU,PVT,NA,GIRLS,JNTUK,ECE,40000,60
1410,BVCE,B V C ENGINEERING COLLEGE,ODALAREVU,EG,AU,PVT,NA,COED,JNTUK,CSE,45000,120
1411,BVCE,B V C ENGINEERING COLLEGE,ODALAREVU,EG,AU,PVT,NA,COED,JNTUK,ECE,45000,120
1412,BVTS,B V C INSTITUTE OF TECH AND SCIENCE,BATLAPALEM,EG,AU,PVT,NA,COED,JNTUK,CSE,40000,120
1413,BVTS,B V C INSTITUTE OF TECH AND SCIENCE,BATLAPALEM,EG,AU,PVT,NA,COED,JNTUK,ECE,40000,120
1414,CHBR,CHALAPATHI INST OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,120
1415,CHBR,CHALAPATHI INST OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,120
1416,CHIP,CHALAPATHI INST OF ENGG AND TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,120
1417,CHIP,CHALAPATHI INST OF ENGG AND TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,120
1418,CRRE,SIR C R REDDY COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSE,65000,180
1419,CRRE,SIR C R REDDY COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,ECE,65000,180
1420,CRRE,SIR C R REDDY COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,EEE,65000,60
1421,CRRE,SIR C R REDDY COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,MEC,65000,60
1422,CRRE,SIR C R REDDY COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CIV,65000,60
1423,DIET,DHANEKULA INST OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,55000,120
1424,DIET,DHANEKULA INST OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,55000,120
1425,ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSE,40000,60
1426,ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,ELURU,WG,AU,PVT,NA,COED,JNTUK,ECE,40000,60
1427,GECG,GUDLAVALLERU ENGINEERING COLLEGE,GUDLAVALLERU,KRI,AU,PVT,NA,COED,JNTUK,CSE,74600,180
1428,GECG,GUDLAVALLERU ENGINEERING COLLEGE,GUDLAVALLERU,KRI,AU,PVT,NA,COED,JNTUK,ECE,74600,180
1429,GIET,G I E T ENGINEERING COLLEGE,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,CSE,51000,120
1430,GIET,G I E T ENGINEERING COLLEGE,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,ECE,51000,120
1431,KISR,KAKINADA INST OF TECHNOLOGY SCIENCES,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSE,40000,60
1432,KISR,KAKINADA INST OF TECHNOLOGY SCIENCES,RAMACHANDRAPURAM,EG,AU,PVT,NA,COED,JNTUK,ECE,40000,60
1433,KITS,K K R AND K S R INST OF TECH AND SCI,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,40900,180
1434,KITS,K K R AND K S R INST OF TECH AND SCI,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,40900,120
1435,MICT,D V R AND DR H S MIC COLLEGE OF TECH,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,CSE,40000,120
1436,MICT,D V R AND DR H S MIC COLLEGE OF TECH,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,ECE,40000,120
1437,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CSE,73800,240
1438,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,ECE,73800,180
1439,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSE,43600,180
1440,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,ECE,43600,120
1441,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSE,77800,180
1442,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,ECE,77800,120
1443,QISE,QIS COLLEGE OF ENGG AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSE,87600,240
1444,QISE,QIS COLLEGE OF ENGG AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,ECE,87600,180
1445,RAGU,RAGHU ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSE,80800,240
1446,RAGU,RAGHU ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,ECE,80800,180
1447,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSE,60200,120
1448,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,ECE,60200,120
1449,SASI,SASI INST OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CSE,40000,120
1450,SASI,SASI INST OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,ECE,40000,120
1451,SRIT,SRINIVASA RAMANUJAN INST OF TECH,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSE,43000,120
1452,SRIT,SRINIVASA RAMANUJAN INST OF TECH,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,ECE,43000,120
1453,SVEC,SREE VIDYANIKETHAN ENGINEERING COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,70000,240
1454,SVEC,SREE VIDYANIKETHAN ENGINEERING COLLEGE,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,70000,240
1455,VIGN,VIGNANS LARA INST OF TECHNOLOGY AND SCI,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,69000,180
1456,VIGN,VIGNANS LARA INST OF TECHNOLOGY AND SCI,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,69000,180
1457,VIET,VIGNANS INST OF INFORMATION TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUK,CSE,69000,180
1458,VIET,VIGNANS INST OF INFORMATION TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUK,ECE,69000,180
1459,VITW,VIGNANS LARA INST OF TECH AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSE,40000,120
1460,VITW,VIGNANS LARA INST OF TECH AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,ECE,40000,120
1461,VVIT,VASIREDDY VENKATADRI INST OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,65000,180
1462,VVIT,VASIREDDY VENKATADRI INST OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,65000,180
1463,CRRE,SIR C R REDDY COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSM,65000,60
1464,CRRE,SIR C R REDDY COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSD,65000,60
1465,DIET,DHANEKULA INST OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,55000,60
1466,GECG,GUDLAVALLERU ENGINEERING COLLEGE,GUDLAVALLERU,KRI,AU,PVT,NA,COED,JNTUK,CSM,74600,60
1467,GIET,G I E T ENGINEERING COLLEGE,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,CSM,51000,60
1468,KITS,K K R AND K S R INST OF TECH AND SCI,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSM,40900,60
1469,MICT,D V R AND DR H S MIC COLLEGE OF TECH,KANCHIKACHERLA,KRI,AU,PVT,NA,COED,JNTUK,CSM,40000,60
1470,NSPE,NARSARAOPETA ENGINEERING COLLEGE,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CSM,73800,60
1471,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSM,43600,60
1472,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSM,77800,60
1473,QISE,QIS COLLEGE OF ENGG AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSM,87600,60
1474,RAGU,RAGHU ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSM,80800,60
1475,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSM,60200,60
1476,SASI,SASI INST OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CSM,40000,60
1477,VIGN,VIGNANS LARA INST OF TECHNOLOGY AND SCI,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSM,69000,60
1478,VIET,VIGNANS INST OF INFORMATION TECHNOLOGY,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,JNTUK,CSM,69000,60
1479,VITW,VIGNANS LARA INST OF TECH AND SCI FOR WOMEN,GUNTUR,GTR,AU,PVT,NA,GIRLS,JNTUK,CSM,40000,48
1480,VVIT,VASIREDDY VENKATADRI INST OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSM,65000,60
1481,AECG,ADITYA ENGINEERING COLLEGE,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,CSE,72000,180
1482,AECG,ADITYA ENGINEERING COLLEGE,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,ECE,72000,180
1483,AECG,ADITYA ENGINEERING COLLEGE,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,EEE,72000,60
1484,AECG,ADITYA ENGINEERING COLLEGE,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,MEC,72000,60
1485,AECG,ADITYA ENGINEERING COLLEGE,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,CIV,72000,60
1486,AECG,ADITYA ENGINEERING COLLEGE,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,CSM,72000,60
1487,AECG,ADITYA ENGINEERING COLLEGE,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,CSD,72000,60
1488,ACET,ADITYA COLLEGE OF ENGINEERING AND TECH,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,CSE,60000,120
1489,ACET,ADITYA COLLEGE OF ENGINEERING AND TECH,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,ECE,60000,120
1490,ACET,ADITYA COLLEGE OF ENGINEERING AND TECH,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,CSM,60000,60
1491,ACOE,ADITYA COLLEGE OF ENGINEERING,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,CSE,55000,120
1492,ACOE,ADITYA COLLEGE OF ENGINEERING,SURAMPALEM,EG,AU,PVT,NA,COED,JNTUK,ECE,55000,120
1493,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,CSE,85000,240
1494,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,ECE,85000,240
1495,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,CSM,85000,120
1496,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,CSE,78600,180
1497,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,ECE,78600,180
1498,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,CSM,78600,120
1499,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,CSE,77800,180
1500,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,ECE,77800,180
1501,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,CSM,77800,120
1502,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,CSE,76900,180
1503,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,ECE,76900,180
1504,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,CSM,76900,120
